peer-review	O
.	O
	
With	O
respect	O
to	O
authorship	O
","	O
our	O
analysis	O
showed	O
that	O
95.1	O
%	O
of	O
the	O
retrieved	O
journal	O
articles	O
list	O
the	O
correct	O
number	O
of	O
authors	O
","	O
1.7	O
%	O
differ	O
by	O
㊣	O
1	O
author	O
","	O
and	O
3.2	O
%	O
exhibit	O
larger	O
differences	O
.	O
	
University	O
每	O
industry	O
collaboration	O
is	O
not	O
a	O
determinant	O
of	O
knowledge	O
utilization	O
for	O
North	O
American	O
universities	O
.	O
	
Finally	O
","	O
the	O
study	O
does	O
not	O
bring	O
enough	O
evidence	O
to	O
prove	O
that	O
vector	O
of	O
trends	O
is	O
the	O
best	O
basis	O
for	O
semantic	O
similarity	O
analysis	O
.	O
	
Already	O
Peters	O
and	O
Ceci	O
(	O
▽	O
#CR15	O
▼	O
)	O
showed	O
that	O
the	O
reliability	O
of	O
the	O
peer	O
review	O
process	O
is	O
not	O
as	O
good	O
as	O
hoped	O
for	O
.	O
	
(	O
f	O
)	O
Finally	O
","	O
this	O
study	O
addresses	O
the	O
inclination	O
of	O
blockchain	O
research	O
by	O
summarizing	O
the	O
blockchain	O
research	O
efforts	O
conducted	O
thus	O
far	O
and	O
then	O
using	O
these	O
to	O
forecast	O
possible	O
future	O
realizations	O
.	O
	
Such	O
decisions	O
are	O
usually	O
based	O
on	O
fragmented	O
knowledge	O
and	O
technical	O
uncertainty	O
","	O
representing	O
rather	O
the	O
entrepreneurial	O
risk	O
taking	O
mode	O
than	O
the	O
traditional	O
","	O
science-inspired	O
R&D	O
planning	O
.	O
	
There	O
was	O
a	O
great	O
variety	O
among	O
them	O
in	O
terms	O
of	O
output	O
.	O
	
In	O
the	O
future	O
","	O
we	O
intend	O
to	O
explore	O
inherent	O
relationships	O
between	O
papers	O
","	O
authors	O
and	O
journals	O
in	O
heterogeneous	O
networks	O
toward	O
an	O
objective	O
and	O
reasonable	O
assessment	O
of	O
scientific	O
outputs	O
.	O
	
The	O
framework	O
has	O
been	O
constructed	O
by	O
the	O
definition	O
of	O
a	O
set	O
of	O
core	O
attributes	O
of	O
the	O
journals	O
under	O
the	O
study	O
.	O
	
The	O
median	O
for	O
each	O
group	O
is	O
represented	O
by	O
the	O
horizontal	O
line	O
.	O
	
The	O
publications-based	O
output	O
indicator	O
has	O
the	O
advantage	O
that	O
the	O
growth	O
of	O
output	O
can	O
be	O
decomposed	O
into	O
improvements	O
in	O
quantity	O
(	O
QT	O
)	O
and	O
in	O
quality	O
(	O
QL	O
)	O
","	O
in	O
addition	O
to	O
the	O
availability	O
of	O
the	O
information	O
necessary	O
for	O
the	O
estimation	O
.	O
	
A	O
2.29	O
%	O
improvement	O
confirmed	O
that	O
the	O
CTM	O
was	O
better	O
than	O
the	O
LDA	O
.	O
	
Furthermore	O
","	O
ERGMs	O
enabled	O
us	O
to	O
checkstructural	O
effectssuch	O
as	O
preferential	O
attachment	O
(	O
by	O
degree	O
distribution	O
)	O
","	O
thereby	O
considering	O
possible	O
Matthew	O
effects	O
(	O
Merton	O
▽	O
#CR29	O
▼	O
)	O
","	O
i.e.	O
","	O
cumulative	O
advantage	O
from	O
collaborations	O
.	O
	
(	O
In	O
the	O
first	O
step	O
","	O
this	O
means	O
that	O
a	O
regression	O
tree	O
is	O
fitted	O
to	O
the	O
difference	O
between	O
the	O
observation	O
and	O
the	O
average	O
y-value	O
.	O
	
Normalized	O
cooperation	O
score	O
▽	O
inline_equation	O
(	O
6	O
)	O
▼	O
for	O
each	O
successor	O
state	O
in	O
the	O
whole	O
analysed	O
period	O
▽	O
Fig.	O
23	O
▼	O
	
In	O
the	O
period	O
2000	O
每	O
2003	O
","	O
the	O
paper	O
production	O
was	O
conservative	O
.	O
	
The	O
reason	O
we	O
selected	O
this	O
pool	O
of	O
data	O
is	O
that	O
firstly	O
","	O
the	O
NSFC	O
is	O
a	O
main	O
channel	O
through	O
which	O
the	O
Chinese	O
government	O
supports	O
basic	O
research	O
.	O
	
Although	O
temporal	O
sequence	O
analyses	O
have	O
been	O
applied	O
to	O
the	O
study	O
of	O
co-author	O
networks	O
(	O
Barab芍si	O
","	O
et	O
al.	O
▽	O
#CR3	O
▼	O
;	O
Palla	O
et	O
al.	O
▽	O
#CR24	O
▼	O
)	O
","	O
analysis	O
of	O
the	O
evolutionary	O
mechanisms	O
of	O
the	O
network	O
whilst	O
considering	O
researcher	O
mobility	O
is	O
yet	O
to	O
be	O
conducted	O
.	O
	
▽	O
footnote	O
9	O
▼	O
Fits	O
of	O
the	O
scale-free	O
functions	O
of	O
the	O
degree	O
distributions	O
presented	O
in	O
Fig.	O
1	O
","	O
in	O
the	O
form	O
of	O
log	O
每	O
log	O
plots	O
","	O
reveal	O
no	O
obvious	O
clear	O
preferential	O
attachment	O
mechanism	O
guiding	O
the	O
development	O
of	O
the	O
networks	O
for	O
both	O
physics	O
and	O
biotechnology	O
.	O
	
Indeed	O
","	O
it	O
is	O
well	O
known	O
that	O
the	O
McShane	O
and	O
the	O
Lipschitz	O
extensions	O
preserves	O
the	O
Lipschitz	O
constantK	O
.	O
	
A	O
prominent	O
survey	O
that	O
addresses	O
academic	O
mobility	O
is	O
the	O
one	O
carried	O
out	O
by	O
the	O
American	O
Association	O
of	O
University	O
Professors	O
(	O
AAUP	O
)	O
of	O
around	O
800	O
universities	O
","	O
covering	O
a	O
period	O
of	O
more	O
than	O
20	O
years	O
.	O
	
We	O
can	O
appreciate	O
the	O
extraordinary	O
growth	O
of	O
the	O
Brazilian	O
production	O
in	O
just	O
a	O
period	O
of	O
three	O
years	O
in	O
these	O
indexed	O
LA	O
每	O
C	O
journals	O
.	O
	
Bilateral	O
collaboration	O
in	O
Chemistry	O
grew	O
by	O
75.7	O
%	O
","	O
trilateral	O
by	O
70	O
%	O
and	O
dropped	O
by	O
50	O
%	O
in	O
multilateral	O
co-authorship	O
(	O
≡	O
4	O
countries	O
)	O
in	O
the	O
5	O
years	O
under	O
study	O
.	O
	
For	O
this	O
study	O
our	O
main	O
research	O
questions	O
is	O
:	O
	
Meanwhile	O
","	O
the	O
most	O
frequently	O
cited	O
articles	O
come	O
from	O
the	O
USA	O
and	O
UK	O
through	O
the	O
USA-authored	O
papers	O
contributed	O
the	O
most	O
.	O
	
This	O
result	O
lends	O
support	O
to	O
our	O
proposition	O
that	O
for	O
NAT	O
researchers	O
","	O
research	O
collaboration	O
with	O
hospitals	O
should	O
generate	O
a	O
higher	O
number	O
of	O
citations	O
","	O
but	O
only	O
in	O
so	O
far	O
as	O
collaborative	O
research	O
capitalizes	O
on	O
the	O
strength	O
of	O
the	O
NAT	O
researcher	O
in	O
question	O
","	O
i.e.	O
","	O
is	O
directed	O
at	O
basic	O
rather	O
than	O
clinical	O
issues	O
.	O
	
Forecasting	O
potential	O
ability	O
by	O
understanding	O
the	O
dynamic	O
mechanism	O
of	O
an	O
entity	O
is	O
an	O
area	O
that	O
has	O
been	O
extensively	O
researched	O
recently	O
.	O
	
Designing	O
","	O
redesigning	O
","	O
and	O
experimenting	O
with	O
in	O
vitro	O
simulation	O
devices	O
involves	O
hypothesis	O
exploration	O
","	O
testing	O
","	O
and	O
generation	O
","	O
as	O
well	O
as	O
prediction	O
and	O
explanation	O
.	O
	
Different	O
researchers	O
study	O
global	O
value	O
chains	O
from	O
their	O
own	O
unique	O
lens	O
","	O
ranging	O
from	O
trade	O
policy	O
making	O
","	O
international	O
investment	O
","	O
economic	O
development	O
","	O
to	O
industry	O
competiveness	O
and	O
upgrading	O
(	O
Frederick	O
▽	O
#CR35	O
▼	O
)	O
;	O
however	O
","	O
none	O
of	O
them	O
get	O
the	O
whole	O
truth	O
","	O
which	O
is	O
a	O
fantastic	O
phenomenon	O
in	O
scientific	O
research	O
and	O
deserves	O
exploring	O
from	O
the	O
viewpoint	O
of	O
bibliometry	O
.	O
	
Group	O
1	O
contains	O
high-graphene	O
","	O
product-focused	O
engineering	O
NTBFs	O
;	O
Group	O
2	O
includes	O
high-graphene	O
","	O
materials-focused	O
science	O
NTBFs	O
;	O
and	O
Group	O
3	O
is	O
comprised	O
of	O
low-graphene	O
firms.A	O
comparison	O
between	O
the	O
three	O
groups	O
of	O
graphene	O
firms	O
▽	O
Table	O
3	O
▼	O
	
See	O
Rafols	O
et	O
al.	O
(	O
▽	O
#CR26	O
▼	O
)	O
for	O
discussion	O
of	O
science	O
overlay	O
mapping	O
method	O
▽	O
Fig.	O
4	O
▼	O
	
The	O
second	O
approach	O
is	O
called	O
bibliometric	O
method	O
","	O
which	O
conduct	O
statistical	O
analysis	O
of	O
publication	O
output	O
","	O
subject	O
category	O
","	O
author	O
","	O
country	O
and	O
keywords	O
","	O
etc.	O
","	O
such	O
as	O
keyword	O
frequency	O
and	O
citation	O
analysis	O
(	O
Wang	O
et	O
al.	O
▽	O
#CR47	O
▼	O
;	O
Sinha	O
▽	O
#CR41	O
▼	O
;	O
Fu	O
et	O
al.	O
▽	O
#CR14	O
▼	O
;	O
Liu	O
et	O
al.	O
▽	O
#CR30	O
▼	O
)	O
.	O
	
While	O
this	O
indicator	O
is	O
in	O
a	O
sense	O
※	O
blind	O
§	O
to	O
which	O
terms	O
co-appear	O
in	O
the	O
document	O
","	O
this	O
is	O
not	O
TRUE	O
for	O
the	O
second	O
indicator	O
that	O
can	O
be	O
interpreted	O
as	O
a	O
recursive	O
centrality	O
measure	O
for	O
bipartite	O
networks	O
.	O
	
For	O
a	O
detailed	O
perspective	O
on	O
the	O
role	O
of	O
research	O
involving	O
multiple	O
fields	O
","	O
see	O
","	O
for	O
example	O
(	O
Sinatra	O
et	O
al.	O
▽	O
#CR35	O
▼	O
)	O
.	O
	
These	O
missings	O
were	O
addressed	O
using	O
the	O
dummy	O
variable	O
adjustment	O
procedure	O
[	O
imputing	O
the	O
mean	O
and	O
including	O
a	O
dummy	O
indicating	O
the	O
missings	O
(	O
cf.	O
Allison	O
▽	O
#CR2	O
▼	O
)	O
]	O
.	O
	
However	O
","	O
no	O
matter	O
the	O
traditional	O
machine	O
learning	O
methods	O
or	O
deep	O
learning	O
approaches	O
are	O
time-consuming	O
because	O
of	O
the	O
manual	O
annotations	O
on	O
the	O
training	O
dataset	O
.	O
	
For	O
example	O
","	O
a	O
review	O
article	O
published	O
inCellin	O
2011	O
(	O
Hanahan	O
and	O
Weinberg	O
▽	O
#CR13	O
▼	O
)	O
had	O
received	O
a	O
total	O
of	O
5313	O
citations	O
2	O
years	O
after	O
its	O
publication	O
(	O
2415	O
in	O
2012	O
and	O
2898	O
in	O
2013	O
)	O
.	O
	
To	O
the	O
best	O
of	O
our	O
knowledge	O
","	O
this	O
seems	O
to	O
be	O
the	O
first	O
time	O
that	O
one	O
quantifies	O
reviewers	O
through	O
their	O
report	O
linguistic	O
content	O
.	O
	
Salton	O
＊s	O
and	O
Newman	O
measures	O
are	O
the	O
most	O
well-known	O
indicators	O
of	O
the	O
strength	O
of	O
collaboration	O
among	O
scholars	O
(	O
Zhang	O
et	O
al.	O
▽	O
#CR60	O
▼	O
)	O
.	O
	
This	O
is	O
also	O
in	O
line	O
with	O
(	O
Leydesdorff	O
and	O
Welbers	O
▽	O
#CR23	O
▼	O
)	O
that	O
show	O
evidence	O
that	O
factors	O
of	O
PCA	O
can	O
be	O
used	O
for	O
semantic	O
mapping	O
of	O
documents	O
.	O
	
Secondly	O
","	O
the	O
growth	O
of	O
the	O
number	O
of	O
papers	O
published	O
over	O
the	O
past	O
few	O
years	O
and	O
the	O
growth	O
of	O
the	O
number	O
of	O
references	O
in	O
each	O
paper	O
.	O
	
The	O
COF	O
is	O
the	O
ratio	O
of	O
the	O
percentage	O
of	O
females	O
in	O
position	O
x	O
(	O
x	O
=	O
1	O
","	O
2	O
","	O
3	O
","	O
4	O
or	O
more	O
)	O
in	O
the	O
byline	O
","	O
to	O
the	O
percentage	O
of	O
the	O
total	O
number	O
of	O
females	O
;	O
the	O
COM	O
similarly	O
as	O
the	O
ratio	O
of	O
the	O
percentage	O
of	O
males	O
in	O
position	O
x	O
(	O
x	O
=	O
1	O
","	O
2	O
","	O
3	O
","	O
4	O
or	O
more	O
)	O
to	O
the	O
percentage	O
of	O
the	O
total	O
number	O
of	O
males	O
.	O
	
However	O
","	O
due	O
to	O
the	O
specialty	O
of	O
research	O
activities	O
","	O
a	O
high	O
level	O
of	O
funding	O
inequality	O
is	O
reasonable	O
","	O
and	O
relevant	O
studies	O
also	O
come	O
to	O
the	O
same	O
conclusion	O
(	O
Shibayama	O
▽	O
#CR13	O
▼	O
;	O
Wu	O
et	O
al.	O
▽	O
#CR18	O
▼	O
)	O
.	O
	
As	O
a	O
result	O
new	O
research	O
has	O
started	O
during	O
last	O
few	O
years	O
","	O
which	O
is	O
now	O
progressing	O
at	O
a	O
very	O
fast	O
pace	O
researching	O
about	O
approaches	O
and	O
technologies	O
to	O
manage	O
＆	O
Big	O
Data	O
＊	O
.	O
	
With	O
the	O
incredible	O
rate	O
of	O
access	O
to	O
new	O
communication	O
technologies	O
","	O
scholarly	O
research	O
on	O
the	O
Internet	O
","	O
social	O
media	O
","	O
and	O
mobile	O
phones	O
","	O
among	O
others	O
","	O
has	O
become	O
crucial	O
for	O
examining	O
the	O
way	O
in	O
which	O
contemporary	O
society	O
is	O
organized	O
.	O
	
It	O
also	O
has	O
the	O
property	O
that	O
the	O
asymptotic	O
credits	O
of	O
the	O
first	O
","	O
second	O
and	O
last	O
coauthors	O
do	O
not	O
converge	O
to	O
zero	O
when	O
n	O
becomes	O
large	O
.	O
	
As	O
a	O
developed	O
country	O
","	O
Japan	O
also	O
owns	O
a	O
large	O
number	O
of	O
patents	O
.	O
	
They	O
utilized	O
the	O
score	O
from	O
Klout	O
","	O
an	O
online	O
web-based	O
service	O
that	O
tells	O
users	O
about	O
their	O
influential	O
measures	O
in	O
social	O
media	O
sites	O
","	O
alongside	O
three	O
other	O
major	O
parameters	O
that	O
they	O
defined	O
asFollower/Following	O
Ration	O
(	O
rf	O
)	O
","	O
Retweet	O
and	O
Mention	O
Ratio	O
(	O
rRT	O
)	O
andInteractor	O
Ratio	O
(	O
ri	O
)	O
.	O
	
The	O
number	O
of	O
submissions	O
have	O
increased	O
in	O
the	O
recent	O
years	O
with	O
short	O
papers	O
receiving	O
a	O
record	O
120	O
submissions	O
in	O
2015	O
.	O
	
The	O
Indian	O
Dental	O
Association	O
was	O
founded	O
immediately	O
after	O
India	O
gained	O
independence	O
in	O
1947	O
.	O
	
Research	O
profiling	O
revealed	O
some	O
of	O
the	O
characteristics	O
typical	O
to	O
ESCI	O
journals	O
.	O
	
Second	O
","	O
for	O
avid	O
researchers	O
","	O
it	O
＊s	O
already	O
being	O
anticipated	O
that	O
in	O
near	O
future	O
the	O
number	O
of	O
Facebook/Instragam	S-software
likes	O
or	O
Tweets	O
and	O
re-Tweets	O
will	O
supplement	O
","	O
if	O
not	O
entirely	O
replace	O
the	O
citations	O
or	O
journal	O
Impact	O
factors	O
(	O
Zietman	O
▽	O
#CR5	O
▼	O
)	O
.	O
	
The	O
solution	O
provides	O
a	O
result	O
containing	O
three	O
factors	O
with	O
an	O
explained	O
variance	O
of	O
77.88	O
%	O
.	O
	
we	O
define	O
this	O
type	O
of	O
RT	O
Stars	O
is	O
social-oriented	O
RT	O
Stars	O
.	O
	
▽	O
equation	O
(	O
3	O
)	O
▼	O
Construction	O
of	O
paragraph	O
vectors	O
based	O
on	O
cluster	O
vectors	O
▽	O
Fig.	O
2	O
▼	O
Concepts	O
in	O
a	O
thesaurus	O
.	O
	
Recruiting	O
","	O
promotion	O
","	O
tenure	O
","	O
employer	O
choice	O
and	O
research	O
funding	O
decisions	O
are	O
increasingly	O
influenced	O
by	O
bibliometrics	O
(	O
see	O
","	O
for	O
example	O
","	O
Oswald	O
▽	O
#CR10	O
▼	O
)	O
.	O
	
First	O
","	O
we	O
selected	O
Scopus	O
for	O
gathering	O
information	O
about	O
the	O
NSERC	O
funded	O
researchers	O
＊	O
publications	O
.	O
	
(	O
Data	O
sourced	O
from	O
Thomson	O
Reuters	O
web	O
of	O
knowledge	O
)	O
▽	O
Table	O
2	O
▼	O
Citation	O
indicators	O
of	O
16	O
developing	O
and	O
emerging	O
countries	O
in	O
non-internal	O
medicine	O
specialities	O
(	O
2009	O
每	O
2013	O
)	O
.	O
	
The	O
information	O
is	O
grouped	O
under	O
six	O
dimensions	O
","	O
each	O
of	O
which	O
covers	O
a	O
series	O
of	O
indicators	O
","	O
as	O
summarised	O
in	O
Table	O
1	O
.	O
	
and	O
hyper-parameters	O
汕	O
","	O
the	O
generative	O
process	O
for	O
documents	O
and	O
their	O
words	O
is	O
as	O
follows	O
:	O
(	O
1	O
)	O
For	O
each	O
topic	O
t	O
","	O
draw	O
?	O
t	O
~	O
Dir	O
(	O
汕	O
)	O
noting	O
that	O
Dir	O
(	O
汕	O
)	O
is	O
a	O
distinct	O
Dirichlet	O
distribution	O
with	O
the	O
Dirichlet	O
prior	O
on	O
the	O
topic-word	O
distribution	O
(	O
a.k.a.	O
hyper-parameters	O
)	O
","	O
汕	O
.	O
	
In	O
Fig.	O
11b	O
the	O
thickest	O
edge	O
is	O
29	O
and	O
exists	O
between	O
※	O
geographic	O
information	O
system	O
§	O
and	O
※	O
remote	O
sensing	O
§	O
.	O
	
The	O
16	O
clusters	O
presented	O
here	O
correspond	O
to	O
the	O
ones	O
found	O
in	O
the	O
top-level	O
grouping	O
at	O
least	O
15	O
publications	O
.	O
	
We	O
re-iterate	O
that	O
the	O
findings	O
can	O
be	O
used	O
both	O
at	O
the	O
individual	O
level	O
or	O
group	O
level	O
for	O
various	O
purposes	O
including	O
recruitment	O
","	O
promotions	O
","	O
academic	O
salaries	O
","	O
mentoring	O
","	O
grant	O
applications	O
","	O
workshops	O
","	O
editorial	O
strategies	O
","	O
and	O
management	O
of	O
academic	O
visits	O
.	O
	
Note	O
also	O
the	O
cosine	O
metric	O
is	O
more	O
sensitive	O
regarding	O
the	O
choice	O
of	O
reference	O
programs	O
(	O
larger	O
confidence	O
intervals	O
)	O
.	O
	
Figure	O
1	O
presents	O
the	O
correlation	O
between	O
Prospective	O
Price	O
Index	O
(	O
PPI	O
)	O
and	O
Price	O
Index	O
(	O
PI	O
)	O
for	O
the	O
14	O
major	O
fields	O
according	O
to	O
the	O
ECOOM	O
scheme	O
","	O
where	O
Multidisciplinary	O
sciences	O
(	O
because	O
of	O
their	O
heterogeneity	O
)	O
and	O
Arts	O
&	O
Humanities	O
(	O
because	O
of	O
their	O
low	O
citation	O
rates	O
and	O
the	O
above-mentioned	O
role	O
of	O
citations/references	O
in	O
this	O
field	O
)	O
are	O
excluded	O
.	O
	
This	O
lack	O
of	O
mentions	O
in	O
social	O
media	O
could	O
be	O
due	O
to	O
the	O
impossibility	O
to	O
access	O
electronically	O
to	O
books	O
.	O
	
No	O
studies	O
have	O
specifically	O
investigated	O
the	O
relations	O
of	O
age	O
and	O
academic	O
rank	O
with	O
research	O
diversification	O
","	O
although	O
there	O
have	O
been	O
a	O
few	O
on	O
age	O
and	O
rank	O
versus	O
collaboration	O
and	O
interdisciplinary	O
research	O
","	O
from	O
which	O
we	O
can	O
get	O
some	O
hints	O
.	O
	
As	O
discussed	O
above	O
","	O
once	O
a	O
GPP	O
is	O
published	O
","	O
this	O
could	O
influence	O
the	O
likelihood	O
of	O
PAP	O
citations	O
.	O
	
As	O
revealed	O
in	O
this	O
study	O
","	O
there	O
is	O
strong	O
concentration	O
of	O
skills	O
in	O
the	O
more	O
developed	O
regions	O
of	O
the	O
country	O
.	O
	
The	O
numbers	O
in	O
this	O
regard	O
speak	O
for	O
themselves	O
:	O
in	O
2011	O
almost	O
75	O
%	O
of	O
the	O
EU-27	O
articles	O
on	O
nanotechnology	O
were	O
funded	O
but	O
only	O
about	O
one-fourth	O
were	O
explicitly	O
funded	O
by	O
the	O
EU	O
.	O
	
*	O
8	O
{	O
\	O
text	O
{	O
O1	O
*	O
OR	O
10	O
}	O
}	O
.	O
	
In	O
this	O
paper	O
","	O
journal	O
rating	O
is	O
introduced	O
as	O
a	O
new	O
factor	O
to	O
evaluate	O
the	O
quality	O
of	O
articles	O
.	O
	
Moreover	O
","	O
the	O
matrix	O
element	O
▽	O
inline_equation	O
(	O
36	O
)	O
▼	O
is	O
1	O
","	O
if	O
and	O
only	O
if	O
the	O
ith	O
keyword	O
is	O
present	O
on	O
the	O
jth	O
paper	O
","	O
otherwise	O
it	O
is	O
0	O
.	O
	
Related	O
Work	O
3	O
.	O
	
(	O
i	O
)	O
volume	O
〞	O
measured	O
by	O
the	O
number	O
of	O
people	O
mentioning	O
a	O
paper	O
;	O
(	O
ii	O
)	O
source	O
where	O
the	O
piece	O
is	O
mentioned	O
","	O
with	O
sources	O
weighted	O
differently	O
;	O
and	O
(	O
iii	O
)	O
authors	O
〞	O
a	O
count	O
of	O
who	O
mentions	O
something	O
to	O
whom	O
.	O
	
This	O
might	O
be	O
related	O
to	O
the	O
well-known	O
Matilda	O
effect	O
(	O
Rossiter	O
▽	O
#CR67	O
▼	O
)	O
〞	O
women	O
receive	O
lower	O
credit	O
and	O
recognition	O
than	O
expected	O
compared	O
to	O
their	O
male	O
counterparts	O
","	O
which	O
in	O
this	O
case	O
means	O
the	O
expected	O
rate	O
of	O
citations	O
received	O
by	O
signing	O
papers	O
with	O
higher	O
number	O
of	O
co-authors	O
and	O
publishing	O
papers	O
in	O
journals	O
with	O
the	O
same	O
SJR	O
as	O
journals	O
in	O
which	O
male	O
first-authored	O
papers	O
are	O
published	O
(	O
Ghiasi	O
et	O
al.	O
▽	O
#CR24	O
▼	O
;	O
Knobloch-Westerwick	O
and	O
Glynn	O
▽	O
#CR35	O
▼	O
;	O
Larivi豕re	O
▽	O
#CR38	O
▼	O
)	O
.	O
	
Recently	O
","	O
social	O
network	O
sites	O
like	O
ResearchGate.net	O
","	O
Academia.edu	O
","	O
LinkedIN.com	S-software
","	O
and	O
CiteULike.org	S-software
